"@timestamp","_id","_index","_score","agent.ephemeral_id","agent.hostname","agent.id","agent.name","agent.type","agent.version","bytes_in","bytes_out","client.bytes","client.ip","client.port","destination.bytes","destination.domain","destination.ip","destination.port","ecs.version","event.category","event.dataset","event.duration","event.end","event.kind","event.start","event.type","host.architecture","host.containerized","host.hostname","host.id","host.ip","host.mac","host.name","host.os.codename","host.os.family","host.os.kernel","host.os.name","host.os.name.text","host.os.platform","host.os.type","host.os.version","http.request.body.bytes","http.request.bytes","http.request.headers.content-length","http.request.headers.content-type","http.request.method","http.response.body.bytes","http.response.bytes","http.response.headers.content-length","http.response.headers.content-type","http.response.status_code","http.response.status_phrase","http.version",method,"network.bytes","network.community_id","network.direction","network.protocol","network.transport","network.type",query,"related.hosts","related.ip","server.bytes","server.domain","server.ip","server.port","source.bytes","source.ip","source.port",status,type,"url.domain","url.extension","url.full","url.full.text","url.path","url.port","url.query","url.scheme","user_agent.original","user_agent.original.text"
"Oct 23, 2022 @ 16:50:55.143",5rwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",173B,249B,173B,"172.16.0.9",50510,249B,"3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"0.9","Oct 23, 2022 @ 16:50:55.144",event,"Oct 23, 2022 @ 16:50:55.143","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",173B,0,"-",HEAD,"-",249B,0,"text/html;charset=ISO-8859-1",200,ok,"1.1",HEAD,422B,"1:P8Jm0WFkOVz0gR5GK8qdjdS5V3w=",egress,http,tcp,ipv4,"HEAD /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2",249B,"3204_webapp_1.3204_companyABC","172.16.0.2",8080,173B,"172.16.0.9",50510,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.118",4bwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",50490,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"6.3","Oct 23, 2022 @ 16:50:55.124",event,"Oct 23, 2022 @ 16:50:55.118","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:fdXSKIIWVmdLWFqyvWTv9amzsW8=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",50490,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.118",4rwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",234B,"1.3KB",234B,"172.16.0.9",50502,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"8.6","Oct 23, 2022 @ 16:50:55.126",event,"Oct 23, 2022 @ 16:50:55.118","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",234B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:h5WLBegM6Uw/8sYXOmFLrMy1ta0=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,234B,"172.16.0.9",50502,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",2bwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",233B,"1.3KB",233B,"172.16.0.9",50440,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"5.9","Oct 23, 2022 @ 16:50:55.114",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",233B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:k7n9HQbc+uM8cqVw894kdlu/Umc=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,233B,"172.16.0.9",50440,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",2rwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",206B,"1.3KB",206B,"172.16.0.9",50450,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"6.5","Oct 23, 2022 @ 16:50:55.114",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",206B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.5KB","1:zSTRWxtotBgcgQneStCPvp4+FAs=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,206B,"172.16.0.9",50450,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",27wJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",182B,"1.2KB",182B,"172.16.0.9",50462,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"6.7","Oct 23, 2022 @ 16:50:55.115",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",182B,0,"-",GET,"1,014B","1.2KB","1,014","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:ERGG9uxrnI0VN1xs6ph/aja+ePA=",egress,http,tcp,ipv4,"GET /evox/about","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,182B,"172.16.0.9",50462,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/evox/about","http://3204_webapp_1.3204_companyABC:8080/evox/about","/evox/about",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",3LwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",50478,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"7.0","Oct 23, 2022 @ 16:50:55.115",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:/G1LcwyWw+R7zy7CGpdfkXApLmE=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",50478,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",3bwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",173B,"1.3KB",173B,"172.16.0.9",50416,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"8.0","Oct 23, 2022 @ 16:50:55.116",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",173B,0,"-",GMGH,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",GMGH,"1.4KB","1:dt/8I1y9QeZD1CBPIxFiKdrkGVA=",egress,http,tcp,ipv4,"GMGH /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,173B,"172.16.0.9",50416,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.108",3rwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",177B,"1.2KB",177B,"172.16.0.9",50434,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"8.9","Oct 23, 2022 @ 16:50:55.117",event,"Oct 23, 2022 @ 16:50:55.108","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",177B,0,"-",GET,"1,004B","1.2KB","1,004","text/html;charset=utf-8",404,"not found","1.1",GET,"1.3KB","1:oQjEUPR/b5FkrexYzAZPYubXasU=",egress,http,tcp,ipv4,"GET /HNAP1","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,177B,"172.16.0.9",50434,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/HNAP1","http://3204_webapp_1.3204_companyABC:8080/HNAP1","/HNAP1",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",zLwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",172B,"2.6KB",172B,"172.16.0.9",50318,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"21.6","Oct 23, 2022 @ 16:50:55.074",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",172B,0,"-",GET,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",GET,"2.8KB","1:Ui9ikRAgjHeFkD2NwWawyp4OoZQ=",egress,http,tcp,ipv4,"GET /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,172B,"172.16.0.9",50318,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",zbwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",330B,"2.6KB",330B,"172.16.0.9",50358,"2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"25.9","Oct 23, 2022 @ 16:50:55.078",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",88B,330B,88,"application/x-www-form-urlencoded",POST,"2.4KB","2.6KB","2,469","text/html;charset=ISO-8859-1",200,ok,"1.1",POST,3KB,"1:F/cYgLfj0vQ/vO9KYUyL/kjc9Rg=",egress,http,tcp,ipv4,"POST /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","2.6KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,330B,"172.16.0.9",50358,OK,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","http://3204_webapp_1.3204_companyABC:8080/?%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=","/",8080,"%3CmethodCall%3E+%3CmethodName%3Esystem.listMethods%3C%2FmethodName%3E+%3Cparams%3E%3C%2Fparams%3E+%3C%2FmethodCall%3E=",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",zrwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",196B,"1.2KB",196B,"172.16.0.9",50336,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"34.7","Oct 23, 2022 @ 16:50:55.087",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",196B,0,"-",GET,1KB,"1.2KB","1,042","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:raosyWytpr6IpUvNL9+9Ioye5Po=",egress,http,tcp,ipv4,"GET /nmaplowercheck1666515055","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,196B,"172.16.0.9",50336,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666515055","http://3204_webapp_1.3204_companyABC:8080/nmaplowercheck1666515055","/nmaplowercheck1666515055",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",z7wJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",181B,"1.2KB",181B,"172.16.0.9",50340,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"34.9","Oct 23, 2022 @ 16:50:55.087",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",181B,0,"-",GET,"1,012B","1.2KB","1,012","text/html;charset=utf-8",404,"not found","1.1",GET,"1.4KB","1:D4i+uKwDT9qAhSLb+RcRVNkGYdA=",egress,http,tcp,ipv4,"GET /.git/HEAD","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,181B,"172.16.0.9",50340,Error,http,"3204_webapp_1.3204_companyABC","git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","http://3204_webapp_1.3204_companyABC:8080/.git/HEAD","/.git/HEAD",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",0bwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",234B,"1.3KB",234B,"172.16.0.9",50392,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"38.2","Oct 23, 2022 @ 16:50:55.091",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",234B,0,"-",OPTIONS,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",OPTIONS,"1.5KB","1:/iCAwvcFPdrh9jEDuXSyxSvPqB0=",egress,http,tcp,ipv4,"OPTIONS /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,234B,"172.16.0.9",50392,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",0rwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",638B,"1.2KB",638B,"172.16.0.9",50382,"1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"38.4","Oct 23, 2022 @ 16:50:55.091",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)",441B,638B,441,"-",POST,"1,000B","1.2KB","1,000","text/html;charset=utf-8",404,"not found","1.1",POST,"1.8KB","1:qvvLqbqJoIMnuYMAw7iBlWbbvOQ=",egress,http,tcp,ipv4,"POST /sdk","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.2KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,638B,"172.16.0.9",50382,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/sdk","http://3204_webapp_1.3204_companyABC:8080/sdk","/sdk",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
"Oct 23, 2022 @ 16:50:55.052",1LwJBIQBY9uvdcLxtbPG,".ds-packetbeat-8.4.3-2022.10.21-000001","-","248bfe33-6b3c-4c2f-8d4e-97c915808782",dfb7e7b6deb4,"3c0b3f0f-9b4e-42e3-a492-61af31e0cc41",dfb7e7b6deb4,packetbeat,"8.4.3",187B,"1.3KB",187B,"172.16.0.9",50398,"1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,"8.0.0",network,http,"39.9","Oct 23, 2022 @ 16:50:55.092",event,"Oct 23, 2022 @ 16:50:55.052","connection, protocol","x86_64",false,dfb7e7b6deb4,b26468769e4940f5ae029e74a095fd54,"172.16.0.9","02:42:ac:10:00:09",dfb7e7b6deb4,jammy,debian,"5.15.0-52-generic",Ubuntu,Ubuntu,ubuntu,linux,"22.04.1 LTS (Jammy Jellyfish)","-",187B,0,"-",PROPFIND,"1.1KB","1.3KB","1,086","text/html;charset=utf-8",405,"method not allowed","1.1",PROPFIND,"1.4KB","1:uNnQ0IJ+DVm/zpuv5+ldA/Czki8=",egress,http,tcp,ipv4,"PROPFIND /","3204_webapp_1.3204_companyABC","172.16.0.9, 172.16.0.2","1.3KB","3204_webapp_1.3204_companyABC","172.16.0.2",8080,187B,"172.16.0.9",50398,Error,http,"3204_webapp_1.3204_companyABC","-","http://3204_webapp_1.3204_companyABC:8080/","http://3204_webapp_1.3204_companyABC:8080/","/",8080,"-",http,"Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)","Mozilla/5.0 (compatible; Nmap Scripting Engine; https://nmap.org/book/nse.html)"
