,@timestamp,agent.name,destination.bytes,destination.ip,destination.packets,destination.port,event.action,event.dataset,event.end,event.start,event.type,flow.final,host.mac,host.os.name,host.os.version,network.bytes,network.packets,network.type,source.bytes,source.ip,source.packets,source.port,type
390,"Oct 25, 2022 @ 01:12:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:12:07.091","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52776,flow
391,"Oct 25, 2022 @ 01:12:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:57.381","Oct 25, 2022 @ 01:11:47.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52766,flow
392,"Oct 25, 2022 @ 01:12:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:37.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52758,flow
393,"Oct 25, 2022 @ 01:12:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:07.341","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52734,flow
394,"Oct 25, 2022 @ 01:12:00.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:57.381","Oct 25, 2022 @ 01:11:57.381",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52776,flow
395,"Oct 25, 2022 @ 01:12:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:57.381","Oct 25, 2022 @ 01:11:47.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52766,flow
396,"Oct 25, 2022 @ 01:12:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
397,"Oct 25, 2022 @ 01:12:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
398,"Oct 25, 2022 @ 01:12:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:27.261","Oct 25, 2022 @ 01:11:17.031","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52742,flow
399,"Oct 25, 2022 @ 01:11:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:27.261","Oct 25, 2022 @ 01:11:17.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52742,flow
400,"Oct 25, 2022 @ 01:11:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:37.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52758,flow
401,"Oct 25, 2022 @ 01:11:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
402,"Oct 25, 2022 @ 01:11:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
403,"Oct 25, 2022 @ 01:11:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:07.341",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52734,flow
404,"Oct 25, 2022 @ 01:11:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:47.181","Oct 25, 2022 @ 01:11:47.181",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52766,flow
405,"Oct 25, 2022 @ 01:11:40.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:37.471",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52758,flow
406,"Oct 25, 2022 @ 01:11:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:07.341",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52734,flow
407,"Oct 25, 2022 @ 01:11:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
408,"Oct 25, 2022 @ 01:11:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:37.471","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52750,flow
409,"Oct 25, 2022 @ 01:11:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:27.261","Oct 25, 2022 @ 01:11:17.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52742,flow
410,"Oct 25, 2022 @ 01:11:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52708,flow
411,"Oct 25, 2022 @ 01:11:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
412,"Oct 25, 2022 @ 01:11:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:47.411","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52716,flow
413,"Oct 25, 2022 @ 01:11:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
414,"Oct 25, 2022 @ 01:11:30.497",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:27.261","Oct 25, 2022 @ 01:11:17.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52742,flow
415,"Oct 25, 2022 @ 01:11:30.497",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:07.341",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52734,flow
416,"Oct 25, 2022 @ 01:11:30.497",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:27.261","Oct 25, 2022 @ 01:11:27.261",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52750,flow
417,"Oct 25, 2022 @ 01:11:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:47.411",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52716,flow
418,"Oct 25, 2022 @ 01:11:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:07.341",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52734,flow
419,"Oct 25, 2022 @ 01:11:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
420,"Oct 25, 2022 @ 01:11:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
421,"Oct 25, 2022 @ 01:11:20.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:17.031","Oct 25, 2022 @ 01:11:17.031",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52742,flow
422,"Oct 25, 2022 @ 01:11:20.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52708,flow
423,"Oct 25, 2022 @ 01:11:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52708,flow
424,"Oct 25, 2022 @ 01:11:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:47.411",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52716,flow
425,"Oct 25, 2022 @ 01:11:10.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:11:07.341",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52734,flow
426,"Oct 25, 2022 @ 01:11:10.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
427,"Oct 25, 2022 @ 01:11:10.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:11:07.341","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52726,flow
428,"Oct 25, 2022 @ 01:11:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52708,flow
429,"Oct 25, 2022 @ 01:11:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52684,flow
430,"Oct 25, 2022 @ 01:11:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:57.111",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52726,flow
431,"Oct 25, 2022 @ 01:11:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52676,flow
432,"Oct 25, 2022 @ 01:11:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:57.111","Oct 25, 2022 @ 01:10:47.411",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52716,flow
433,"Oct 25, 2022 @ 01:11:00.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
434,"Oct 25, 2022 @ 01:11:00.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52692,flow
435,"Oct 25, 2022 @ 01:10:50.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:47.411",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52716,flow
436,"Oct 25, 2022 @ 01:10:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:47.411","Oct 25, 2022 @ 01:10:37.211",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52708,flow
437,"Oct 25, 2022 @ 01:10:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
438,"Oct 25, 2022 @ 01:10:50.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52676,flow
439,"Oct 25, 2022 @ 01:10:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52684,flow
440,"Oct 25, 2022 @ 01:10:50.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52692,flow
441,"Oct 25, 2022 @ 01:10:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:17.281","Oct 25, 2022 @ 01:10:07.051",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52684,flow
442,"Oct 25, 2022 @ 01:10:40.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52692,flow
443,"Oct 25, 2022 @ 01:10:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:37.211",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),440B,7,ipv4,264B,172.17.0.4,4,52708,flow
444,"Oct 25, 2022 @ 01:10:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:07.051","Oct 25, 2022 @ 01:09:57.361",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52676,flow
445,"Oct 25, 2022 @ 01:10:40.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:37.211","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52700,flow
446,"Oct 25, 2022 @ 01:10:30.498",webserver,176B,192.168.106.130,3,8001,network_flow,flow,"Oct 25, 2022 @ 01:09:47.141","Oct 25, 2022 @ 01:09:36.921","connection, end",True,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),496B,8,ipv4,320B,172.17.0.4,5,52654,flow
447,"Oct 25, 2022 @ 01:10:30.498",webserver,232B,192.168.106.130,4,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:17.281",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),552B,9,ipv4,320B,172.17.0.4,5,52692,flow
448,"Oct 25, 2022 @ 01:10:30.498",webserver,120B,192.168.106.130,2,8001,network_flow,flow,"Oct 25, 2022 @ 01:10:26.991","Oct 25, 2022 @ 01:10:26.991",connection,False,"02:42:0a:00:00:14, 02:42:ac:11:00:04",Debian GNU/Linux,11 (bullseye),384B,6,ipv4,264B,172.17.0.4,4,52700,flow
